,images,captions
2890,2766765386_4c0beb939d,"['<START> رجل يرتدي بذله سوداء يركب امواج <END>', '<START> راكب امواج في بذله سوداء يركب موجه رغويه <END>', '<START> راكب امواج في بذله سوداء يركب علي موجه متوسطه <END>']"
5113,3334300164_e75e0479ae,"['<START> رجل يبحر في بحيره <END>', '<START> رجل يبحر <END>', '<START> رجل يتسلل و يفعل خدعه <END>']"
1530,2321466753_5606a10721,"['<START> طفل يحمل سله <END>', '<START> طفل يرتدي كنزه زرقاء يمسك بسله <END>', '<START> طفل يداعب جسما خشبيا <END>']"
3524,2959941749_fa99097463,"['<START> تنزلق مجموعه من لاعبي هوكي علي جليد خلال مباراه <END>', '<START> مجموعه من رجال يلعبون هوكي <END>', '<START> اثنين من لاعبي هوكي يلعبون لعبه علي جليد <END>']"
6762,3663307538_468739e4c3,"['<START> مجموعه من ناس يجلسون في غرفه ورديه بشموع <END>', '<START> يجلس ناس علي طاولات مربعه في غرفه حمراء <END>', '<START> ناس في صاله مظلمه <END>']"
8038,948196883_e190a483b1,"['<START> رجل نائم علي ارض بالقرب من جهازين مصرفيين <END>', '<START> رجل يجلس امام جهاز صراف الي بينما يستخدم رجل اخر اله <END>', '<START> هناك رجل يستخدم جهاز صراف الي بينما ينام رجل علي ارض بجانبه <END>']"
6455,3597326009_3678a98a43,"['<START> صوره لمجموعه من اقدام شعوب <END>', '<START> ثلاثه اشخاص يجلسون علي طاوله نزهه مع اثنين من كاميرات والطبل <END>', '<START> ثلاثه اشخاص يجلسون علي مقاعد <END>']"
3915,3073579130_7c95d16a7f,"['<START> رجل مع غطاء راس <END>', '<START> رجل يرتدي وشاحا عربيا مع رجل اخر في خلفيه <END>', '<START> رجل ابيض في عمامه <END>']"
5099,3331190056_09f4ca9fd2,"['<START> صبي ابيض و ولد اسود يقفان مع ذراعهما حول بعضهم بعض <END>', '<START> صبيان واحد اسود و واحد ابيض مع ذراعهما حول بعضهم بعض <END>', '<START> وضع صبيانهما ذراعيهما حول بعضهما بعض وطرحهما <END>']"
7093,380034515_4fbdfa6b26,"['<START> كلب فروي يمر عبر مدخل يؤدي الي نباتات <END>', '<START> كلب مشعر جدا يسير في قاعه <END>', '<START> زهور وراء كلب جميله <END>']"
3454,2937697444_2367ff0e28,"['<START> رجل يتزلج علي ماء يقوم بعمل حيله <END>', '<START> رجل يؤدي خدعه بينما هو يتزلج علي ماء <END>', '<START> تحليق مائي في هواء فوق موجه <END>']"
7649,531152619_6db02a7ed9,"['<START> كلب فروي يعض كلب بني شعر <END>', '<START> كلب شعر بني يقضم اذن كلب اخر يكسر اسنانه <END>', '<START> اثنين من كلاب يتقاتلان في ثلج <END>']"
1874,2432038587_5e4148e277,"['<START> كلب اسود يطارد اوز <END>', '<START> كلب يطارد اثنين من اوز <END>', '<START> كلب يطارد اوزتين في حقل مفتوح <END>']"
2370,2595713720_30534e8de2,"['<START> فتاه ترتدي قبعه ورديه تسير بجانب غنم علي طريق ترابيه <END>', '<START> فتاه صغيره ترتدي قبعه رعاه بقر ورديه وتمسك بمقود للخراف <END>', '<START> فتاه ترتدي قبعه ورديه ورديه واحذيه ورديه <END>']"
1769,241345864_138471c9ea,"['<START> امراه مشجعه تجلس علي ركبه رجل مشجع <END>', '<START> مشجعين ياخذون استراحه <END>', '<START> اثنين من مصفقين يشاهدون لعبه كره قدم <END>']"
5884,3484841598_e26ee96aab,"['<START> ماسك يرتدي زي اسود علي ارض مع قفازته يرتفع خلال لعبه بيسبول في حين ان رجل امم متحده يرتدي زيا ابيضا يحتفظ بقدمه علي قاعده <END>', '<START> فريقان يلعبان لعبه بيسبول <END>', '<START> تلعب نساء كره لينه و ينزلق ماسك الي قاعده <END>']"
4395,3185371756_ff4e9fa8a6,"['<START> فتاه في بلوزه ارجوانيه تنحني الي وراء <END>', '<START> فتاه تنحني للخلف حامله قبعتها <END>', '<START> شخص ينحني للخلف <END>']"
1983,2466093839_33bbc8cbd9,"['<START> صبي صغير يدفع بسرعه طفل اخر علي لعبه ركوب <END>', '<START> صبي يدفع صبي اخر في احد شوارع في عربه دميه <END>', '<START> صبي واحد يركض ويدفع صبيا صغيرا اخر علي لعبه ذات عجلات <END>']"
531,1478606153_a7163bf899,"['<START> كلب ابيض و بني يمر عبر غابات <END>', '<START> كلب طويل شعر اسمر يركض في غابه <END>', '<START> يظهر كلب بني من خلال اوراق شجر والنخيل <END>']"
5802,3469711377_bc29d48737,"['<START> صبي يرتدي سماعات راس في عرض مطبخ <END>', '<START> صبي ذو قميص احمر مع سماعات راس وراء حبال مخمليه <END>', '<START> صبي صغير يستمع الي موسيقي من خلال سماعات راس امام مطبخ <END>']"
6104,352981175_16ff5c07e4,"['<START> متزحلق يساعد زميله متزحلق ينهض من ثلج <END>', '<START> احد متسلقين يساعد اخر في ثلج <END>', '<START> احد متسلقين يركع علي ارض بجوار متسلق اخر يقف <END>']"
6678,3641999223_942f8198cc,"['<START> شخص يلعب لعبه كريكيت يرتدي زي اخضر <END>', '<START> يلعب شخص لعبه كريكيت بينما يراقبه حشد من ناس <END>', '<START> لاعب رياضي في زي اخضر <END>']"
2881,2764178773_d63b502812,"['<START> يقوم راكب دراجه بحيله علي دراجه فوق غابه <END>', '<START> رجل يقوم بخدعه دراجه <END>', '<START> رجل يحاول عمل حيله مع دراجه هوائيه <END>']"
81,1095476286_87d4f8664e,"['<START> صبي يقفز في نافوره <END>', '<START> طفل يلعب في نافوره <END>', '<START> صبي صغير يلعب في ماء <END>']"
6087,3526431764_056d2c61dc,"['<START> امراه تلتقط صوره تقف بجانب رجل طويل قامه و امام رجل اخر يلتقط صوره ايضا <END>', '<START> ثلاثه اشخاص في خارج يلتقطون صور <END>', '<START> يقف ثلاثه اشخاص يحملون كاميرات علي درب ترابي مع عشب علي جانبه <END>']"
6580,3624676866_8f6d0efcc9,"['<START> مجموعه كبيره من راقصين لامعين يلتقطون صور فوتوغرافيه <END>', '<START> رجل يرتدي قميصا احمر ياخذ صوره للفتيات لاتي يرتدين فساتين والريش <END>', '<START> رجل يصور راقصين بالملابس <END>']"
3350,2909955251_4b326a46a7,"['<START> رجل يجدف زورق اصفر اسفل نهر <END>', '<START> رجل في زورق اصفر يتجول عبر نهر <END>', '<START> رجل في رحله زورق ذات مناظر خلابه <END>']"
2163,2525270674_4ab536e7ec,"['<START> كلب ابيض وبني يقفز من اجل صحن طائر ابيض <END>', '<START> كلب يصطاد صحن طائر <END>', '<START> كلب بني والابيض يصطاد صحن طائر في فمه <END>']"
731,1808007704_ee8a93abb4,"['<START> رجل يتدلي من علي حافه صخره بينما يمسكه اثنان اخران <END>', '<START> رجل يقفز من صخره كبيره الي اخري <END>', '<START> رجل يقفز من صخره الي اخري ويحاول رجلان امساك به <END>']"
2339,2585141045_b496a7b7c4,"['<START> صبي صغير ذو شعر بني مجعد ينفخ فقاعات بعصا تمسكها فتاه <END>', '<START> صبي صغير ينفخ فقاعات من خلال عصا تحملها امه <END>', '<START> امراه تحمل عصا فقاعات بينما ينفخ طفل فقاعات <END>']"
6515,3610687607_895fdc94bd,"['<START> رجل يقفز نحو ضوء مغطي بقماش ابيض <END>', '<START> يقفز شخص نحو ضوء في استوديو صور <END>', '<START> هناك شخص في جينز والاحذيه رياضيه يقفز من ارض نحو ضوء ابيض كبير <END>']"
2232,254901702_67ada9867c,"['<START> رجل يرتدي ستره صفراء يرمي صحن طائر اصفر <END>', '<START> رجل يرتدي ستره صفراء يلقي صحن طائر اصفر <END>', '<START> يقف رجل بالقرب من نصب حجري ويلقي صحن طائر باللون اصفر <END>']"
4877,3280672302_2967177653,"['<START> صبي يحمل مراهقا علي ظهره <END>', '<START> صبي يكافح من اجل حمل فتاه علي ظهره <END>', '<START> صبي يحمل صبي اخر <END>']"
5332,3374054694_fa56f29267,"['<START> كلب بني يقفز علي امراه في معطف اسود <END>', '<START> امراه تعلم كلبا ان يقفز ليتعامل معه خارجا علي عشب <END>', '<START> امراه ترتدي ستره و قميصا احمر تعلي يدها الي فوق كلب ابيض و اسود يقفز <END>']"
7627,524360969_472a7152f0,"['<START> عمال يقفون في طريق حاملين لافته امام عامل اخر <END>', '<START> شخص يحمل علامه توقف لتوجيه حركه مرور <END>', '<START> اثنين من مرشدين يتحدثون في موقع بناء <END>']"
6699,3647826834_dc63e21bd0,"['<START> امراه و ثلاثه اطفال <END>', '<START> امراه و ثلاثه اطفال يلعبون في حديقه <END>', '<START> امراه تلعب مع طفلين علي ارجوحه في ملعب <END>']"
6625,3634828052_3b6aeda7d6,"['<START> امراه تلتقط صوره بكاميرا احترافيه كبيره <END>', '<START> امراه تستخدم كاميرا كبيره اثناء وقوفها في شارع <END>', '<START> امراه مع كاميرا ذات عدسه طويله جدا تاخذ صوره <END>']"
3707,3016759846_062663f8ab,"['<START> صبي و فتاه يرتدون ملابس ملونه <END>', '<START> شخصان يرتديان ازياء <END>', '<START> شخصين يرتديان ازياء يتحدثان الي بعضهما بعض <END>']"
6653,3638992163_a085cc0c24,"['<START> كلب ابيض وبني يقفز من خلال طوق احمر <END>', '<START> كلب يقفز من خلال طوق احمر <END>', '<START> كلب يقفز من خلال طوق <END>']"
6562,3620343911_64a862904e,"['<START> يلعب طفلان صغيران بعد سباحه <END>', '<START> صبي صغير وفتاه في ملابس سباحه <END>', '<START> يلعب اطفال في ملابس سباحه <END>']"
2705,2704379125_9c35650d16,"['<START> كلب اسود يتبع مجموعه من اغنام تمشي في حقل من عشب <END>', '<START> كلب راعي اسود يوجه اغنام علي طول مسار عشبي <END>', '<START> كلب راعي يرعي اغنام اسفل مسار عشبي <END>']"
1255,2220612655_030413b787,"['<START> كلب ابيض وبني يركض علي عشب بني <END>', '<START> كلب يركض في حقل <END>', '<START> كلب يركض في عشب <END>']"
