,images,captions
2737,271177682_48da79ab33,"['<START> تقلع سياره من طين والاوراق علي ارضيه غابه <END>', '<START> تقلع سياره رباعيه دفع خلال برك علي طريق وعره <END>', '<START> قياده سياراه دفع رباعي كبيره خلال بركه كبيره في غابه <END>']"
2466,262446581_06ef7d9445,"['<START> رجل يجلس علي قطعه قديمه من خشب بالخارج <END>', '<START> رجل يلبس حقيبه ظهر كبيره يجلس علي عشب قرب بحيره <END>', '<START> رجل يحمل حقيبه ظهر يجلس علي جذع ساقط من نهر <END>']"
1914,2447035752_415f4bb152,"['<START> سبعه اشخاص يخوضون في بركه طبيعيه <END>', '<START> بعض ناس يجلسون في بركه مائيه بجوار نهر <END>', '<START> هناك اشخاص في حمام سباحه بجوار نهر <END>']"
1596,2347921097_f2e35753c0,"['<START> كلب بني و اسود يجلس علي سرير وينظر الي كلب رمادي وابيض <END>', '<START> تلعب كلاب علي سرير <END>', '<START> اثنين من كلاب تلعب معا علي سرير <END>']"
5872,3482879314_d3387e95b1,"['<START> حشد يشاهد راكب دراجه ناريه علي سلك <END>', '<START> مجموعه من اطفال يشاهدون رجلا يركب دراجته علي اسلاك معلقه <END>', '<START> يشاهد اطفال راكب دراجه هوائيه علي حبل بهلوان <END>']"
1913,2446601467_a35841cb1d,"['<START> طفل يتلوي براسه فوق روضه اطفال زرقاء <END>', '<START> طفل يطل علي جزء علوي من روضه للاطفال <END>', '<START> طفل ينظر علي حافه قفص لعب خاص به <END>']"
5139,3338474677_7376e426c2,"['<START> يتوقف رجل يركب دراجه زرقاء علي طريق رئيسي عند توقف <END>', '<START> رجل مع نظارات شمسيه و سماعات راس يركب دراجه <END>', '<START> رجل يركب دراجته و يستمع الي موسيقي <END>']"
7617,523249012_a0a25f487e,"['<START> رجل يجلس علي صخره بجانب كرسي استلقاء للطي و سناره لصيد سمك <END>', '<START> رجل يجلس مع سنارات صيد بالقرب من ماء <END>', '<START> يجلس رجل في قميص ابيض علي صخره و سناره صيد امامه <END>']"
5640,343662720_39e4067cd1,"['<START> رجل نائم في كرسي امام رف كتب كامل <END>', '<START> رجل يبلغ من عمر يجلس نائما علي كرسي امام ارفف كتب <END>', '<START> ينام رجل عجوز بالقرب من رف كتب <END>']"
2736,2711720095_0b98426d3c,"['<START> رجل يرتدي معطفا اسودا وقبعه حمراء يحمل كاميرا <END>', '<START> رجل مع كاميرا <END>', '<START> رجل مع كثير من معدات كاميرا يقف امام مشهد جبل <END>']"
726,1803631090_05e07cc159,"['<START> امراه ترتدي زي رجال اطفاء <END>', '<START> سيده ترتدي قميصا ازرق <END>', '<START> مراه تي ترتدي زي مدرسي تتحدث الي ناس <END>']"
53,1072153132_53d2bb1b60,"['<START> كلب ابيض واسود يمسك لعبه في جو <END>', '<START> كلب وكره تنس <END>', '<START> كلب يقفز للقبض علي كائن <END>']"
1796,241347300_7c84ecf764,"['<START> لاعب كره قدم يصارع من خلف من قبل لاعب اخر من فريق مختلف امام حشد من جماهير <END>', '<START> يركض لاعب كره قدم في قميص سونرز الي اسفل حقل مع حشد كبير في خلفيه <END>', '<START> لاعب كره قدم باللون احمر يتم معالجته بواسطه خصوم باللون ابيض <END>']"
3845,3051384385_c5c850c1f8,"['<START> صبي يحمل لوحه فوق راسه <END>', '<START> طفل يرتدي سروال مقلم يحمل شيء ما <END>', '<START> صبي صغير يتظاهر باللعب مع صناديق <END>']"
6007,3512033659_7e8a0c2ffa,"['<START> حشد من نساء هندوس في قبعات <END>', '<START> مجموعه من نساء يرتدين اوشحه علي رؤوسهن يتجمعن بجانب مبني <END>', '<START> يمتلئ شارع بالشعب هندي في سوق <END>']"
2553,2655196158_5c878a4af0,"['<START> كلب يعض لعبه علي بطانيه زرقاء <END>', '<START> كلب يرقد علي سجاده زرقاء يمضغ ويحدث فوضي <END>', '<START> كلب رمادي يعض علي لعبه <END>']"
2800,2736508369_fd9ff0b42f,"['<START> ينزلق لاعب بيسبول باتجاه قاعده <END>', '<START> رجل يرتدي زيا رماديا ينزلق في قاعده <END>', '<START> ثلاثه رجال يلعبون لعبه بيسبول <END>']"
936,207930963_af3a2f1784,"['<START> مجموعه من ناس في معدات واقيه <END>', '<START> رجل يقف في خارج <END>', '<START> شخص يركب دراجه و عتاد يقف مع جبال في خلفيه <END>']"
7437,481054596_cad8c02103,"['<START> رجل و امراه يعانقان في احد شوارع <END>', '<START> ياخذ رجل في قميص احمر صوره زوجين تي تعانق علي رصيف <END>', '<START> شخصين يتشاركان في عناق <END>']"
824,199463720_329a802206,"['<START> رجل وامراه يركبون دراجات بجانب بعضهم بعض <END>', '<START> رجلان يركبان دراجات علي طريق سريع <END>', '<START> شخصان يركبان دراجاتهما في شارع معا <END>']"
4321,3171035252_dba286ae5c,"['<START> شخص يبحر بالمظله علي موجه <END>', '<START> شخص يتجول علي متن مركب صغير مع شراع <END>', '<START> شخص يبحر بالمظله علي مركب ازرق و اصفر <END>']"
3401,2924884815_63826aa60d,"['<START> فتاتان تضحكان ضمن حشد من ناس <END>', '<START> فتاتان بشعر اسمر و قمصان زرقاء تصفقان <END>', '<START> فتاتان ضاحكتان تجلسان معا و واحده منهم تصفق <END>']"
1389,2272426567_9e9fb79db0,"['<START> كلب يمشي عبر ثلج <END>', '<START> كلب يمشي عبر ثلج في وضح نهار <END>', '<START> كلب كبير ذو لون غامق يسير في ثلج <END>']"
3564,2975807155_5a8610c297,"['<START> رجل يرتدي زي باتمان يركض في سباق <END>', '<START> رجل في زي باتمان يركض في سباق <END>', '<START> عداء يرتدي زي باتمان للسباق <END>']"
884,2059842472_f4fb61ea08,"['<START> طفل يزحف بجانب شارع مقابل سماء زرقاء <END>', '<START> صبي اسيوي صغير يزحف علي اسفلت <END>', '<START> طفل اسيوي يزحف علي طريق <END>']"
5429,3398788809_25c71ba018,"['<START> مجموعه من اصدقاء تلعب بادوات في وسط غابه <END>', '<START> مجموعه من ناس في غابه تلعب بالالات <END>', '<START> مجموعه من ناس يلعبون الات في غابه <END>']"
5703,3450776690_38605c667d,"['<START> فتاه في ثوب وردي تحمل فتاه اصغر سنا <END>', '<START> فتاه ترتدي تنوره ورديه تمسك باختها <END>', '<START> فتاه صغيره تحمل فتاه اصغر علي رصيف <END>']"
5690,3446347599_0ecc49a9d5,"['<START> رجلان ينظران فوق هاويه قرب شاطئ <END>', '<START> رجلان يقفان علي قمه منحدر يطلان علي شاطئ رملي <END>', '<START> شخصان في جزء علوي من جرف جانب شاطئ <END>']"
4867,3278777548_290b881018,"['<START> اربعه اشخاص يسيرون علي جسر <END>', '<START> اربعه اشخاص يسيرون علي جسر فوق جسم من ماء <END>', '<START> ناس يمشون علي جسر فوق ماء <END>']"
1868,2429978680_1e18a13835,"['<START> يحاول كلب بني وابيض تقاط كره تنس قذره في حقل ترابي <END>', '<START> كلب يلتقط كره <END>', '<START> كلب يجري ويلتقط كره <END>']"
5181,3346614841_698f9aa486,"['<START> صبي يرتدي نظاره شمسيه <END>', '<START> يرتدي صبي نظاره شمسيه <END>', '<START> صبي صغير مع نظاره شمسيه له <END>']"
10,101654506_8eb26cfb60,"['<START> كلب ابيض وبني يمر عبر ثلج <END>', '<START> كلب يركض في ثلج <END>', '<START> كلب يمر عبر ثلج <END>']"
3415,292887910_f34ac101c8,"['<START> كلب ابيض ببقع بنيه يركض في فناء يطارد كره <END>', '<START> كلب علي عشب يركض للكره حمراء <END>', '<START> كلب ابيض صغير يطارد كره برتقاليه <END>']"
5421,3397259310_1ed1a346b5,"['<START> صبي علي لوح تزلج علي جدار بالقرب من ماء و بجانب عشب <END>', '<START> يركب فتي علي لوح تزلج علي جدار حجري <END>', '<START> شاب يتزلج علي جدار مستقيمي في منطقه ضواحي <END>']"
1463,2295894587_2fd8faf550,"['<START> كلب ابيض صغير في ثلج <END>', '<START> كلب ابيض يمر عبر ثلج <END>', '<START> في ثلج كلب صغير <END>']"
806,195962790_3380aea352,"['<START> امراه ترتدي قميص بنفسجي وجرو بني يجلسان بالقرب من نافوره <END>', '<START> امراه تجلس مع قدميها في بركه ضحله وتنظر الي جرو <END>', '<START> امراه وكلب يبرد نفسه في نافوره <END>']"
6592,3627290893_561e176e80,"['<START> مجموعه من ناس يعزفون جيتار و يغنون <END>', '<START> مجموعه من ناس تعزف علي الات وتغني <END>', '<START> فتاه تغني وتعزف علي غيتار مع ثلاثه اشخاص اخرين <END>']"
6357,3578841731_f775cab089,"['<START> يتم تشغيل سياره علي مسار مغبر <END>', '<START> سياره رالي حمراء وبيضاء ترفع غبار خلفها بينما تنطلق بعيدا عن طريق <END>', '<START> تركت سياره درب غبار بينما تدور حول مسار ترابي <END>']"
4068,3109688427_d2e702456c,"['<START> رجل و فتاتان ينظران الي شيء ما في غابه <END>', '<START> رجل و اثنين من فتيات صغيرات في غابه <END>', '<START> رجل و فتاه يقفان سويه و ينظران الي شيء مع طفل صغير قريب <END>']"
2108,2505988632_9541f15583,"['<START> فتاه ترتدي حذاء وردي تقفز فوق حبل وتبتسم <END>', '<START> فتاه صغيره تقفز فوق حبل اصفر <END>', '<START> فتاه صغيره ذات شعر بني وابتسامه كبيره تلعب قفز حبل <END>']"
6822,367673290_f8799f3a85,"['<START> سيده تمشي في حذاء احمر اثناء ارتداء سماعات راس <END>', '<START> امراه ترتدي ملابس شتويه في هواء طلق <END>', '<START> امراه في معطف ابيض و اسود و اغطيه للاذنين <END>']"
8019,925491651_57df3a5b36,"['<START> كلب يقفز من ماء <END>', '<START> قذف كلب صغير علي بحيره <END>', '<START> كلب بني يقفز في ماء <END>']"
2234,2549968784_39bfbe44f9,"['<START> طفل يرتدي نظارات سباحه <END>', '<START> طفل صغير يرتدي نظارات واقيه بالقرب من بركه <END>', '<START> يرتدي طفل صغير نظارات زرقاء <END>']"
963,2088532947_c628e44c4a,"['<START> فتاتان جالساتان علي عشب معا <END>', '<START> فتاتان صغيرتان جالساتان علي عشب مبتسماتان <END>', '<START> فتاتان صغيرتان تتعانقان علي ارض عشبيه <END>']"
